Lambda_0,Lambda_1,TI_dF,TI_Error,MBAR_dF,MBAR_Error
,,,,7.187670573200294,0.7953540707903723
,,,,7.326959681029359,0.7779410973555528
,,,,7.461594229430731,0.7590763013310569
,,,,7.590719813946856,0.7387162637218584
,,,,7.713443842330624,0.7168817548336786
,,,,7.828885092672256,0.6936780534783277
,,,,7.9362052000851735,0.6693105769123933
,,,,8.03462760706175,0.6440864996781738
,,,,8.123428043723901,0.6183988975307427
,,,,8.201896599692144,0.5926922217955165
,,,,8.269278752297573,0.5674214504880327
,,,,8.3247196237749,0.5430169797949972
,,,,8.367225417123215,0.519865288103971
,,,,8.395658686584081,0.4983072059457654
,,,,8.408768809858348,0.4786396873613902
,,,,8.405218291210197,0.4611017217957678
,,,,8.383585466683233,0.4458330824868642
,,,,8.3422838851532,0.4328133740789433
,,,,8.279420280278387,0.4218075462042356
,,,,8.19269080257991,0.41235120941387865
,,,,8.07941033510902,0.4037902215329099
,,,,7.936805062824875,0.39536086641016055
,,,,7.762532918374288,0.3862685340464908
,,,,7.555183848558753,0.3757191922687788
,,,,7.314428799695919,0.36290016579979545
,,,,7.0406629919391515,0.34697063543938395
,,,,6.734304639141066,0.3271574967592241
,,,,6.395294659826676,0.3030180949589485
,,,,6.023308219670516,0.2748148778233452
,,,,5.618747236034136,0.24376472706690472
,,,,5.184006053047029,0.21185655037462786
,,,,4.724203941780221,0.18119676551878347
,,,,4.246814503491077,0.15328038406245661
,,,,3.7604992101229158,0.12867905336116608
,,,,3.2737785085814455,0.10722915463461342
,,,,2.794124602524751,0.08842868362285271
,,,,2.327609858226099,0.0717487300488641
,,,,1.878939193649308,0.05677181236723381
,,,,1.451653296764202,0.043208951326330285
,,,,1.0484036283558424,0.0308686127681864
,,,,0.6711521278977575,0.019618482457768673
,,,,0.32133875827680924,0.009357666576343458
,,,,0.0,0.0
,,,,-0.2921532532821427,0.008534094577573164
,,,,-0.5546852355525287,0.01632056755970987
,,,,-0.7873825835136561,0.023431761948838985
,,,,-0.9902314254046747,0.029935968285848193
,,,,-1.1633836080259847,0.03589627849243408
,,,,-1.3071294593519127,0.041370025623880535
,,,,-1.4218769966952465,0.04640854828411203
,,,,-1.508131844341678,0.05105731708785147
,,,,-1.5664759296744766,0.05535617369625124
,,,,-1.5975538342739375,0.05934000229929698
,,,,-1.6020578052702925,0.06303921355642998
,,,,-2.1084695464883305,1.1592661353012563
,,,,-1.8511654587708506,1.1530770293060069
,,,,-1.5981560915881223,1.1467189338295696
,,,,-1.349709798266698,1.1402270117355044
,,,,-1.1060059167420366,1.13365166567351
,,,,-0.8671383878786427,1.1270557359815017
,,,,-0.6330710123154937,1.120511509858342
,,,,-0.4036509581516712,1.1140952917111082
,,,,-0.1786020461468949,1.1078816170119843
,,,,0.04247612510975474,1.1019370037085316
,,,,0.2600808906645202,1.096315824788324
,,,,0.47480131773883594,1.091055764777914
,,,,0.6872814217727168,1.0861775966832505
,,,,0.89818975228938,1.0816841844231762
,,,,1.1082052721150033,1.077562403853096
,,,,1.3179704971398913,1.0737848835624584
,,,,1.5280867139432157,1.0703120131035602
,,,,1.7390793100338708,1.0670928119886103
,,,,1.9513874191237397,1.0640664997921265
,,,,2.1653442963737195,1.0611611808567736
,,,,2.381164570687895,1.058293467710104
,,,,2.598931691864575,1.0553663743148443
,,,,2.818590660495305,1.052267587358708
,,,,3.039925120624126,1.048867868192161
,,,,3.262563890797696,1.0450216000528056
,,,,3.4859653859545725,1.0405702671745778
,,,,3.7094293864277903,1.0353502018609113
,,,,3.9321075527428153,1.0292063099458342
,,,,4.153038350252528,1.0220122300470034
,,,,4.3711926019076195,1.0136933903576737
,,,,4.585541927551414,1.0042505530672532
,,,,4.795134801679242,0.9937758853377613
,,,,4.999186831656289,0.9824531464262349
,,,,5.197144269302262,0.9705384932368876
,,,,5.3887378161051185,0.9583223618524734
,,,,5.5740003404383245,0.9460802987473145
,,,,5.753235618668965,0.9340264692173338
,,,,5.9269646978992325,0.9222818574416246
,,,,6.095847233913584,0.9108634052353021
,,,,6.260587246016608,0.8996927666427036
,,,,6.421858748186067,0.8886191472935233
,,,,6.58022982099468,0.8774462073998268
,,,,6.736119677768218,0.8659572004317381
,,,,6.889763100035071,0.8539345904607745
,,,,7.041201428095532,0.8411723472368946
,,,,7.190281113125123,0.8274828108414387
,,,,7.336659356016116,0.8126984931941399
,,,,7.479823826482437,0.7966747347845514
,,,,7.619112934311501,0.7792912720989593
,,,,7.753747482712874,0.7604599710865915
,,,,7.882873067228998,0.740137997223347
,,,,8.005597095612767,0.7183467037152907
,,,,8.1210383459544,0.6951918993058943
,,,,8.228358453367317,0.670879408184733
,,,,8.326780860343895,0.6457166137981601
,,,,8.415581297006046,0.6200965351626658
,,,,8.494049852974289,0.5944632622722243
,,,,8.561432005579718,0.5692710932655421
,,,,8.616872877057045,0.5449494259176185
,,,,8.65937867040536,0.5218834125014968
,,,,8.687811939866226,0.5004121945737369
,,,,8.700922063140492,0.48083065509801554
,,,,8.697371544492341,0.4633754281505
,,,,8.675738719965377,0.4481839729339103
,,,,8.634437138435345,0.43523419539803226
,,,,8.571573533560532,0.4242906357773165
,,,,8.484844055862055,0.41489027381422905
,,,,8.371563588391165,0.40638221763765486
,,,,8.228958316107018,0.39800764119460014
,,,,8.054686171656432,0.38897819028649844
,,,,7.847337101840895,0.37850752373315655
,,,,7.6065820529780614,0.3657926207322118
,,,,7.332816245221294,0.3500049605181096
,,,,7.026457892423209,0.33038655934057587
,,,,6.6874479131088185,0.3065115283597041
,,,,6.315461472952658,0.2786572496630652
,,,,5.910900489316279,0.24804751390625512
,,,,5.476159306329172,0.21666267867334188
,,,,5.016357195062364,0.18658096852147443
,,,,4.53896775677322,0.15925416149471416
,,,,4.0526524634050585,0.13520905351162169
,,,,3.565931761863588,0.11424955326224766
,,,,3.0862778558068937,0.09585912461899694
,,,,2.6197631115082416,0.07950881183930998
,,,,2.1710924469314508,0.06478880741486645
,,,,1.7438065500463447,0.05142016470632951
,,,,1.3405568816379851,0.03922096977666059
,,,,0.9633053811799002,0.028067222278543417
,,,,0.6134920115589519,0.01786501343815997
,,,,0.2921532532821427,0.00853409457757235
,,,,0.0,0.0
,,,,-0.262531982270386,0.007808721224505018
,,,,-0.4952293302315134,0.014960410886697575
,,,,-0.698078172122532,0.02151979630093149
,,,,-0.871230354743842,0.027546813232403013
,,,,-1.01497620606977,0.033096029132295764
,,,,-1.1297237434131038,0.038216392660335406
,,,,-1.2159785910595353,0.042951341454213206
,,,,-1.2743226763923339,0.04733901604143026
,,,,-1.3054005809917948,0.05141290503377132
,,,,-1.3099045519881498,0.05520229650120444
,,,,-1.8459375642179445,1.160062341589631
,,,,-1.5886334765004646,1.1538775062506956
,,,,-1.3356241093177363,1.1475238459925128
,,,,-1.087177815996312,1.1410365034518315
,,,,-0.8434739344716506,1.1344658492007251
,,,,-0.6046064056082567,1.1278746809496683
,,,,-0.3705390300451077,1.1213352342826202
,,,,-0.1411189758812852,1.1149237565554129
,,,,0.08392993612349109,1.1087147249098888
,,,,0.3050081073801407,1.1027746025644616
,,,,0.5226128729349062,1.0971577150075185
,,,,0.7373333000092219,1.0919017106747604
,,,,0.9498134040431028,1.0870273388724256
,,,,1.160721734559766,1.0825374537404133
,,,,1.3707372543853893,1.0784189344207775
,,,,1.5805024794102773,1.0746444249549691
,,,,1.7906186962136017,1.0711743412317303
,,,,2.001611292304257,1.0679577394808049
,,,,2.2139194013941257,1.0649338852241688
,,,,2.4278762786441055,1.0620309391328784
,,,,2.643696552958281,1.0591655808772416
,,,,2.861463674134961,1.0562409043159595
,,,,3.081122642765691,1.0531446905907385
,,,,3.302457102894512,1.0497478120181871
,,,,3.525095873068082,1.045904779836207
,,,,3.7484973682249585,1.0414572217955893
,,,,3.9719613686981763,1.0362416245208286
,,,,4.194639535013201,1.0301030493696397
,,,,4.415570332522914,1.0229152761810438
,,,,4.6337245841780055,1.0146038406801383
,,,,4.8480739098218,1.0051695564391872
,,,,5.057666783949628,0.9947045662523647
,,,,5.261718813926675,0.9833925201855324
,,,,5.459676251572648,0.9714893878378852
,,,,5.6512697983755045,0.9592853658077254
,,,,5.8365323227087105,0.947055751005743
,,,,6.015767600939351,0.9350144967092787
,,,,6.1894966801696185,0.9232824532423323
,,,,6.35837921618397,0.9118765305465419
,,,,6.523119228286994,0.900718456794389
,,,,6.684390730456453,0.8896576044362381
,,,,6.842761803265066,0.8784978720825845
,,,,6.998651660038604,0.8670228010751031
,,,,7.152295082305457,0.8550151751170305
,,,,7.303733410365918,0.8422693055104977
,,,,7.452813095395509,0.8285978927712461
,,,,7.599191338286502,0.8138338325362032
,,,,7.742355808752823,0.7978328770445381
,,,,7.881644916581887,0.7804752103178679
,,,,8.01627946498326,0.7616731813566677
,,,,8.145405049499384,0.7413844635050153
,,,,8.268129077883152,0.7196309153691008
,,,,8.383570328224785,0.6965188034806656
,,,,8.490890435637702,0.6722543008673775
,,,,8.58931284261428,0.6471449653371191
,,,,8.678113279276431,0.6215837570236726
,,,,8.756581835244674,0.5960144403973676
,,,,8.823963987850103,0.5708907102212037
,,,,8.87940485932743,0.5466410843771247
,,,,8.921910652675745,0.5236495524359583
,,,,8.95034392213661,0.5022537819183303
,,,,8.963454045410877,0.4827468559945966
,,,,8.959903526762727,0.46536337007435996
,,,,8.938270702235762,0.45023878858558
,,,,8.89696912070573,0.43734956099658434
,,,,8.834105515830917,0.4264598854887957
,,,,8.74737603813244,0.4171079265917264
,,,,8.63409557066155,0.4086455815242022
,,,,8.491490298377403,0.4003182034908829
,,,,8.317218153926817,0.3913427802132437
,,,,8.109869084111281,0.3809395712240271
,,,,7.869114035248447,0.36831394380938054
,,,,7.59534822749168,0.35264824744882045
,,,,7.288989874693595,0.33319812601286175
,,,,6.9499798953792045,0.3095531444641813
,,,,6.577993455223044,0.2820049220152687
,,,,6.173432471586665,0.2517846530779177
,,,,5.738691288599558,0.22086635252843753
,,,,5.27888917733275,0.19130408449793754
,,,,4.801499739043606,0.1645116125644755
,,,,4.3151844456754445,0.14097593171857084
,,,,3.828463744133974,0.12047190881899304
,,,,3.3488098380772797,0.102469593929632
,,,,2.8822950937786276,0.08643912057432257
,,,,2.4336244292018367,0.07197637358852313
,,,,2.0063385323167306,0.05881013876935894
,,,,1.6030888639083711,0.046765977846044186
,,,,1.2258373634502862,0.03572640569006439
,,,,0.8760239938293379,0.025603075228954268
,,,,0.5546852355525287,0.016320567559709443
,,,,0.262531982270386,0.007808721224505907
,,,,0.0,0.0
,,,,-0.2326973479611274,0.007170349251340533
,,,,-0.435546189852146,0.01376377128059641
,,,,-0.608698372473456,0.019837228967457703
,,,,-0.752444223799384,0.02544263599855565
,,,,-0.8671917611427178,0.030626611916618106
,,,,-0.9534466087891493,0.035430586183855556
,,,,-1.0117906941219479,0.03989099866886183
,,,,-1.0428685987214088,0.04403992595650505
,,,,-1.0473725697177638,0.04790550624147248
,,,,-1.6132402162568171,1.1607670794475486
,,,,-1.3559361285393372,1.1545860192233983
,,,,-1.102926761356609,1.1482362794635534
,,,,-0.8544804680351845,1.1417529849159547
,,,,-0.6107765865105232,1.135186477790191
,,,,-0.37190905764712934,1.128599518111882
,,,,-0.1378416820839803,1.1220642958399496
,,,,0.09157837207984221,1.1156570079047028
,,,,0.3166272840846185,1.109452079896808
,,,,0.5377054553412681,1.1035159266710444
,,,,0.7553102208960336,1.0979028317460844
,,,,0.9700306479703493,1.0926504116734292
,,,,1.1825107520042302,1.0877793948277363
,,,,1.3934190825208934,1.0832926267202991
,,,,1.6034346023465167,1.0791769894104777
,,,,1.8131998273714047,1.0754051406063658
,,,,2.023316044174729,1.071937519480009
,,,,2.2343086402653842,1.0687232147158163
,,,,2.446616749355253,1.0657015324442007
,,,,2.660573626605233,1.0628006831152725
,,,,2.8763939009194086,1.059937405731669
,,,,3.0941610220960882,1.0570148647504338
,,,,3.3138199907268184,1.0539209247715255
,,,,3.5351544508556394,1.0505265561549966
,,,,3.7577932210292095,1.0466863832264004
,,,,3.981194716186086,1.0422421605241918
,,,,4.204658716659304,1.0370305109923958
,,,,4.427336882974329,1.0308966333511647
,,,,4.648267680484041,1.0237144321401894
,,,,4.866421932139133,1.015409537990895
,,,,5.080771257782928,1.0059828097457186
,,,,5.2903641319107555,0.9955263685240718
,,,,5.494416161887802,0.9842237677748299
,,,,5.692373599533775,0.9723308114899026
,,,,5.883967146336632,0.9601374846046944
,,,,6.069229670669838,0.9479188635157554
,,,,6.248464948900478,0.9358887142004121
,,,,6.422194028130746,0.924167768754379
,,,,6.591076564145097,0.9127729089678601
,,,,6.7558165762481215,0.9016259284537039
,,,,6.9170880784175806,0.890576346908579
,,,,7.075459151226194,0.879428273322213
,,,,7.231349007999731,0.8679655030060239
,,,,7.384992430266585,0.8559711015598332
,,,,7.536430758327046,0.8432396813929265
,,,,7.685510443356637,0.829584260618429
,,,,7.83188868624763,0.8148380727923752
,,,,7.97505315671395,0.7988572325151154
,,,,8.114342264543016,0.7815223173558917
,,,,8.248976812944388,0.7627461006837125
,,,,8.378102397460513,0.7424867014361358
,,,,8.50082642584428,0.7207664207947577
,,,,8.616267676185913,0.6976919248695237
,,,,8.72358778359883,0.6734696890793692
,,,,8.822010190575408,0.6484074186957256
,,,,8.91081062723756,0.6228980148224911
,,,,8.989279183205802,0.5973849474613027
,,,,9.056661335811231,0.5723213723460745
,,,,9.112102207288558,0.5481350259722098
,,,,9.154608000636873,0.5252088699447055
,,,,9.183041270097739,0.5038792737792444
,,,,9.196151393372006,0.4844377417305026
,,,,9.192600874723855,0.46711708710643784
,,,,9.17096805019689,0.45205103708407324
,,,,9.129666468666858,0.4392147792703198
,,,,9.066802863792045,0.42837222360961824
,,,,8.980073386093569,0.41906257163937777
,,,,8.866792918622679,0.41064014025231876
,,,,8.724187646338532,0.4023538898802547
,,,,8.549915501887945,0.39342540468459475
,,,,8.34256643207241,0.38308063170317436
,,,,8.101811383209576,0.37053222296956695
,,,,7.8280455754528075,0.3549720912673735
,,,,7.521687222654722,0.33566805806271016
,,,,7.182677243340332,0.3122237528727863
,,,,6.810690803184172,0.28494410466142966
,,,,6.406129819547792,0.2550678252836709
,,,,5.971388636560685,0.22456432069221932
,,,,5.511586525293877,0.19546705819836255
,,,,5.034197087004733,0.1691566196911205
,,,,4.547881793636572,0.14608497992064856
,,,,4.061161092095102,0.1260012729911315
,,,,3.581507186038407,0.10836332147095212
,,,,3.114992441739755,0.09263973647706414
,,,,2.666321777162964,0.07843047930129554
,,,,2.239035880277858,0.06547015236797483
,,,,1.8357862118694985,0.05358998521403503
,,,,1.4585347114114136,0.04267747011930298
,,,,1.1087213417904653,0.032648581902407714
,,,,0.7873825835136561,0.023431761948838687
,,,,0.4952293302315134,0.014960410886698503
,,,,0.2326973479611274,0.007170349251341501
,,,,0.0,0.0
,,,,-0.2028488418910186,0.00660909763798991
,,,,-0.37600102451232864,0.012711145682875184
,,,,-0.5197468758382566,0.018355550382424667
,,,,-0.6344944131815904,0.023586699520888415
,,,,-0.7207492608280219,0.028444075287444005
,,,,-0.7790933461608205,0.03296245138492318
,,,,-0.8101712507602814,0.037172507036226085
,,,,-0.8146752217566364,0.041101231028883245
,,,,-1.4103913743657985,1.161395424669141
,,,,-1.1530872866483186,1.1552177264478678
,,,,-0.9000779194655903,1.1488714780990872
,,,,-0.6516316261441659,1.1423917884324133
,,,,-0.40792774461950465,1.1358289743931793
,,,,-0.16906021575611074,1.1292457624431396
,,,,0.0650071598070383,1.1227143019095633
,,,,0.2944272139708608,1.1163107448199254
,,,,0.5194761259756371,1.1101094708635573
,,,,0.7405542972322867,1.1041768518359458
,,,,0.9581590627870522,1.0985671338929768
,,,,1.172879489861368,1.0933179052059556
,,,,1.3853595938952488,1.0884498755228373
,,,,1.596267924411912,1.0839658826828875
,,,,1.8062834442375353,1.079852811353015
,,,,2.0160486692624233,1.076083331418407
,,,,2.2261648860657477,1.0726179027887064
,,,,2.437157482156403,1.0694056430495809
,,,,2.6494655912462717,1.0663858944901259
,,,,2.8634224684962515,1.0634869118816528
,,,,3.079242742810427,1.0606254870509246
,,,,3.297009863987107,1.0577048473064428
,,,,3.516668832617837,1.0546129315452646
,,,,3.738003292746658,1.0512207974050027
,,,,3.960642062920228,1.0473831698761165
,,,,4.1840435580771045,1.0429419163500884
,,,,4.407507558550322,1.037733781098033
,,,,4.630185724865347,1.0316040850800765
,,,,4.85111652237506,1.0244268437847273
,,,,5.0692707740301515,1.0161277722473194
,,,,5.283620099673946,1.0067077695079207
,,,,5.493212973801774,0.9962589372771967
,,,,5.697265003778821,0.9849647428845812
,,,,5.895222441424794,0.9730808428089776
,,,,6.0868159882276505,0.9608970335116588
,,,,6.2720785125608565,0.948688195078443
,,,,6.451313790791497,0.9366679267755588
,,,,6.6250428700217645,0.9249568554833276
,,,,6.793925406036116,0.9135718379399618
,,,,6.95866541813914,0.902434725969644
,,,,7.119936920308599,0.8913951702310189
,,,,7.278307993117212,0.8802574667903643
,,,,7.43419784989075,0.8688056367443105
,,,,7.587841272157603,0.856822996232319
,,,,7.739279600218064,0.8441044251810036
,,,,7.888359285247655,0.8304632237487373
,,,,8.034737528138649,0.8157329254311599
,,,,8.17790199860497,0.7997699662708951
,,,,8.317191106434034,0.7824552727030278
,,,,8.451825654835407,0.7637019939613581
,,,,8.580951239351531,0.7434686431937332
,,,,8.7036752677353,0.7217779124517983
,,,,8.819116518076932,0.6987368197159238
,,,,8.926436625489849,0.6745521050440351
,,,,9.024859032466427,0.6495315998400686
,,,,9.113659469128578,0.6240681472156606
,,,,9.192128025096821,0.5986049497327367
,,,,9.25951017770225,0.573594678734217
,,,,9.314951049179577,0.5494643721349337
,,,,9.357456842527892,0.5265960760537228
,,,,9.385890111988758,0.5053250080871681
,,,,9.399000235263024,0.4859412759195631
,,,,9.395449716614873,0.4686761215894611
,,,,9.373816892087909,0.45366174575810186
,,,,9.332515310557877,0.4408722327463923
,,,,9.269651705683064,0.43007124767573424
,,,,9.182922227984587,0.4207989087207172
,,,,9.069641760513697,0.4124116526460183
,,,,8.92703648822955,0.404161582450545
,,,,8.752764343778964,0.39527426842986046
,,,,8.545415273963428,0.38498058368616267
,,,,8.304660225100594,0.3724995179219523
,,,,8.030894417343827,0.357031383742335
,,,,7.724536064545741,0.33785483301389047
,,,,7.3855260852313505,0.31458619355695394
,,,,7.01353964507519,0.28754267690413066
,,,,6.608978661438811,0.2579703759008779
,,,,6.174237478451704,0.22783543180246105
,,,,5.714435367184896,0.19915380376136518
,,,,5.237045928895752,0.1732772416355205
,,,,4.7507306355275905,0.1506270738734749
,,,,4.26400993398612,0.13092977204355233
,,,,3.7843560279294257,0.11363210823158007
,,,,3.3178412836307736,0.09820076057729274
,,,,2.8691706190539827,0.08423847385774719
,,,,2.4418847221688766,0.0714840994704577
,,,,2.038635053760517,0.05977303736357419
,,,,1.6613835533024321,0.04899646634278694
,,,,1.311570183681484,0.03907362456782599
,,,,0.9902314254046747,0.029935968285848654
,,,,0.698078172122532,0.02151979630093181
,,,,0.435546189852146,0.013763771280596915
,,,,0.2028488418910186,0.00660909763798886
,,,,0.0,0.0
,,,,-0.17315218262131005,0.006115186566273009
,,,,-0.31689803394723803,0.011783526109802113
,,,,-0.4316455712905718,0.01704729467088667
,,,,-0.5179004189370033,0.021944112077806215
,,,,-0.5762445042698019,0.02650714404037922
,,,,-0.6073224088692628,0.030765709514654113
,,,,-0.6118263798656178,0.03474566893212926
,,,,-1.2372391917444885,1.1619592988593086
,,,,-0.9799351040270086,1.1557846145638895
,,,,-0.7269257368442803,1.149441496098353
,,,,-0.4784794435228559,1.1429650379784466
,,,,-0.2347755619981946,1.1364055344965351
,,,,0.0040919668651993035,1.1298256820231687
,,,,0.23815934242834835,1.1232975934611669
,,,,0.46757939659217085,1.1168973805877747
,,,,0.6926283085969471,1.1106993819501432
,,,,0.9137064798535968,1.1047699307520333
,,,,1.1313112454083623,1.0991632396661521
,,,,1.346031672482678,1.0939168714338146
,,,,1.5585117765165588,1.0890515191162107
,,,,1.769420107033222,1.0845700136847625
,,,,1.9794356268588453,1.0804592421515493
,,,,2.1892008518837334,1.0766918853229195
,,,,2.3993170686870577,1.0732284217008492
,,,,2.610309664777713,1.0700179947785307
,,,,2.8226177738675817,1.0669999792553695
,,,,3.0365746511175615,1.0641026696267728
,,,,3.2523949254317372,1.0612429050622472
,,,,3.470162046608417,1.0583239691975455
,,,,3.689821015239147,1.0552338675120172
,,,,3.911155475367968,1.0518437358551942
,,,,4.133794245541538,1.0480083894223193
,,,,4.3571957406984145,1.0435697967257653
,,,,4.580659741171632,1.0383648107424799
,,,,4.803337907486657,1.0322388619440888
,,,,5.02426870499637,1.0250660651964913
,,,,5.2424229566514615,1.0167722111070177
,,,,5.4567722822952565,1.0073582346568184
,,,,5.666365156423084,0.996916220072708
,,,,5.870417186400131,0.9856295574207984
,,,,6.068374624046104,0.9737537709170389
,,,,6.2599681708489605,0.9615784880831152
,,,,6.4452306951821665,0.9493784130768109
,,,,6.624465973412807,0.9373669957875073
,,,,6.7981950526430746,0.9256647688335751
,,,,6.967077588657426,0.9142885665101274
,,,,7.13181760076045,0.9031602927718311
,,,,7.293089102929909,0.8921297155439332
,,,,7.451460175738522,0.8810012983766347
,,,,7.60735003251206,0.869559264462414
,,,,7.760993454778913,0.8575871541353456
,,,,7.912431782839374,0.8448800866324987
,,,,8.061511467868964,0.8312516143208682
,,,,8.207889710759957,0.8165355387844071
,,,,8.351054181226278,0.8005885832199123
,,,,8.490343289055343,0.7832919855225923
,,,,8.624977837456715,0.7645592302331725
,,,,8.75410342197284,0.7443491818107287
,,,,8.876827450356608,0.7226848801068413
,,,,8.99226870069824,0.6996736553807305
,,,,9.099588808111157,0.6755224812342305
,,,,9.198011215087735,0.650539298033443
,,,,9.286811651749886,0.6251168926198805
,,,,9.36528020771813,0.5996982237157308
,,,,9.432662360323558,0.5747355250200479
,,,,9.488103231800885,0.5506552061082111
,,,,9.5306090251492,0.527838492452105
,,,,9.559042294610066,0.5066195722627594
,,,,9.572152417884332,0.4872873088849999
,,,,9.568601899236182,0.4700715483573169
,,,,9.546969074709217,0.45510313930665336
,,,,9.505667493179185,0.4423551934544316
,,,,9.442803888304372,0.4315911663681826
,,,,9.356074410605896,0.4223519934069753
,,,,9.242793943135005,0.41399598502497875
,,,,9.100188670850859,0.4057780059793551
,,,,8.925916526400272,0.39692711088093463
,,,,8.718567456584736,0.3866784652800951
,,,,8.477812407721903,0.3742565914777851
,,,,8.204046599965135,0.35886918501670345
,,,,7.897688247167051,0.3398045119246685
,,,,7.5586782678526605,0.316690312953945
,,,,7.1866918276965,0.289855039740737
,,,,6.782130844060121,0.26055187375213223
,,,,6.347389661073014,0.23074471918104916
,,,,5.887587549806206,0.20243466235653348
,,,,5.410198111517062,0.17694845415261093
,,,,4.9238828181489005,0.1546806840856629
,,,,4.43716211660743,0.1353379375995589
,,,,3.9575082105507358,0.11835705998485026
,,,,3.4909934662520836,0.10320254433176065
,,,,3.042322801675293,0.08947890378707013
,,,,2.6150369047901867,0.07692797659017782
,,,,2.211787236381827,0.06538811222781483
,,,,1.8345357359237422,0.05475310983100029
,,,,1.484722366302794,0.04494458263963086
,,,,1.1633836080259847,0.03589627849243427
,,,,0.871230354743842,0.027546813232403516
,,,,0.608698372473456,0.019837228967457703
,,,,0.37600102451232864,0.012711145682875184
,,,,0.17315218262131005,0.00611518656627074
,,,,0.0,0.0
,,,,-0.143745851325928,0.005679308860572347
,,,,-0.25849338866926175,0.010963036751258202
,,,,-0.3447482363156933,0.015887040946284306
,,,,-0.40309232164849185,0.020482953083089082
,,,,-0.43417022624795276,0.02477878461457024
,,,,-0.4386741972443078,0.028799303594888942
,,,,-1.0934933404185605,1.1624683181678108
,,,,-0.8361892527010806,1.1562963520658933
,,,,-0.5831798855183523,1.1499560563304705
,,,,-0.3347335921969279,1.1434825125813672
,,,,-0.09102971067226662,1.1369259946771828
,,,,0.1478378181911273,1.1303491718480132
,,,,0.38190519375427634,1.1238241241466778
,,,,0.6113252479180988,1.11742692705262
,,,,0.8363741599228751,1.1112318820133322
,,,,1.0574523311795248,1.1053052874352625
,,,,1.2750570967342902,1.0997013258025654
,,,,1.489777523808606,1.0944575369314724
,,,,1.7022576278424868,1.0895945988430353
,,,,1.91316595835915,1.0851153363227226
,,,,2.1231814781847733,1.0810066385038168
,,,,2.3329467032096614,1.077241196046105
,,,,2.5430629200129857,1.073779504221
,,,,2.754055516103641,1.070570729885897
,,,,2.9663636251935097,1.067554276966484
,,,,3.1803205024434895,1.0646584757776398
,,,,3.3961407767576652,1.0618002081762379
,,,,3.613907897934345,1.058882808584548
,,,,3.833566866565075,1.0557943425126932
,,,,4.054901326693896,1.0524060163238713
,,,,4.277540096867466,1.0485727265362457
,,,,4.5009415920243425,1.044136532821891
,,,,4.72440559249756,1.0389343861486164
,,,,4.947083758812585,1.0328118156952406
,,,,5.168014556322298,1.0256430258854567
,,,,5.3861688079773895,1.017353875407754
,,,,5.6005181336211844,1.0079453315810623
,,,,5.810111007749012,0.9975094627955154
,,,,6.014163037726059,0.9862295893866134
,,,,6.212120475372032,0.974361116267276
,,,,6.4037140221748885,0.9621935186136852
,,,,6.5889765465080945,0.9500013419651916
,,,,6.768211824738735,0.9379979015516815
,,,,6.9419409039690025,0.9263036450276019
,,,,7.110823439983354,0.9149353864595408
,,,,7.275563452086378,0.9038150767738679
,,,,7.436834954255837,0.8927925895456771
,,,,7.59520602706445,0.8816725391941287
,,,,7.751095883837988,0.8702393309243832
,,,,7.904739306104841,0.8582767069386757
,,,,8.056177634165302,0.8455800018908687
,,,,8.205257319194892,0.831962995095973
,,,,8.351635562085885,0.8172597292768548
,,,,8.494800032552206,0.8013271857945695
,,,,8.63408914038127,0.784046882405306
,,,,8.768723688782643,0.7653326047303604
,,,,8.897849273298768,0.7451435323879257
,,,,9.020573301682536,0.7235030168067791
,,,,9.136014552024168,0.7005186673394412
,,,,9.243334659437085,0.6763976652445955
,,,,9.341757066413663,0.6514480458585384
,,,,9.430557503075814,0.6260625418431812
,,,,9.509026059044057,0.6006838887394237
,,,,9.576408211649486,0.5757639228363627
,,,,9.631849083126813,0.5517284853806006
,,,,9.674354876475128,0.5289580617987881
,,,,9.702788145935994,0.5077859145763727
,,,,9.71589826921026,0.4884997909624552
,,,,9.71234775056211,0.47132828807730326
,,,,9.690714926035145,0.456401048371562
,,,,9.649413344505113,0.4436903196895231
,,,,9.5865497396303,0.4329593768649553
,,,,9.499820261931823,0.423749889275158
,,,,9.386539794460933,0.41542183681000494
,,,,9.243934522176787,0.40723253129109804
,,,,9.0696623777262,0.3984140970069295
,,,,8.862313307910664,0.38820546474058754
,,,,8.62155825904783,0.3758360090964454
,,,,8.347792451291063,0.36051993058421794
,,,,8.041434098492978,0.3415540321549348
,,,,7.7024241191785885,0.3185762922030948
,,,,7.330437679022428,0.2919253962443465
,,,,6.925876695386049,0.26286123211681667
,,,,6.491135512398942,0.23334624027180725
,,,,6.031333401132134,0.20536885464250254
,,,,5.55394396284299,0.18023415220587355
,,,,5.0676286694748285,0.15831341513756936
,,,,4.580907967933358,0.13929580980835307
,,,,4.101254061876664,0.12260930171004196
,,,,3.6347393175780116,0.1077160696512197
,,,,3.1860686530012208,0.09422161355657886
,,,,2.7587827561161147,0.08186975779818297
,,,,2.355533087707755,0.07050082047511771
,,,,1.9782815872496702,0.060010353519399394
,,,,1.628468217628722,0.050321611561396334
,,,,1.3071294593519127,0.0413700256238807
,,,,1.01497620606977,0.03309602913229619
,,,,0.752444223799384,0.02544263599855565
,,,,0.5197468758382566,0.01835555038242429
,,,,0.31689803394723803,0.011783526109802702
